Tanggal,Produk,Kategori,Qty_Terjual,Harga_Satuan,Total_Penjualan,Stok_Setelah_Transaksi
2025-09-21,Ramen Pedas,Makanan Instan,5,7000,35000,180
2025-03-06,Indomie Soto,Makanan Instan,15,3500,52500,330
2024-06-08,Minuman Isotonik,Minuman,2,8500,17000,84
2023-05-26,Gula Pasir,Sembako,1,16000,16000,471
2024-03-03,Kecap Manis,Sembako,12,15000,180000,117
2023-06-13,Kecap Manis,Sembako,8,15000,120000,109
2023-05-05,Keju Slice,Produk Susu,6,18000,108000,141
2025-05-01,Jus Kotak,Minuman,17,7000,119000,242
2023-04-30,Keju Slice,Produk Susu,14,18000,252000,127
2024-06-28,Keripik Kentang,Snack,9,12000,108000,366
2023-05-25,Coklat Batang,Snack,14,11000,154000,425
2023-06-09,Telur Ayam,Sembako,4,30000,120000,203
2023-07-18,Minuman Isotonik,Minuman,2,8500,17000,82
2024-04-18,Coklat Batang,Snack,10,11000,110000,415
2024-01-31,Minyak Goreng,Sembako,11,28000,308000,491
2024-01-02,Gula Pasir,Sembako,11,16000,176000,460
2025-04-30,Jus Kotak,Minuman,13,7000,91000,229
2025-01-03,Sereal Sarapan,Produk Susu,15,25000,375000,260
2025-05-24,Roti Tawar,Snack,16,15000,240000,337
2024-01-05,Beras Medium,Sembako,10,65000,650000,286
2024-11-22,Minuman Isotonik,Minuman,11,8500,93500,71
2025-06-26,Jus Kotak,Minuman,18,7000,126000,211
2024-10-07,Saus Sambal,Sembako,10,13000,130000,144
2025-01-31,Kopi Botol,Minuman,11,7000,77000,413
2024-10-24,Teh Botol,Minuman,10,5000,50000,243
2024-03-14,Biskuit Coklat,Snack,9,9000,81000,232
2024-06-04,Kecap Manis,Sembako,7,15000,105000,102
2025-03-24,Yogurt Botol,Produk Susu,2,10000,20000,433
2023-02-03,Telur Ayam,Sembako,9,30000,270000,194
2024-09-10,Beras Premium,Sembako,2,75000,150000,674
2024-03-15,Gula Pasir,Sembako,15,16000,240000,445
2024-07-19,Indomie Goreng,Makanan Instan,17,3500,59500,166
2023-11-13,Minuman Isotonik,Minuman,2,8500,17000,69
2025-07-31,Indomie Soto,Makanan Instan,8,3500,28000,322
2024-06-26,Beras Premium,Sembako,8,75000,600000,666
2024-04-22,Gula Pasir,Sembako,6,16000,96000,439
2025-03-29,Mie Ayam Instan,Makanan Instan,12,4000,48000,457
2023-06-08,Coklat Batang,Snack,12,11000,132000,403
2025-09-15,Kopi Sachet,Minuman,7,2500,17500,178
2023-07-15,Teh Botol,Minuman,10,5000,50000,233
2024-09-07,Wafer Coklat,Snack,3,8000,24000,407
2025-02-20,Keju Slice,Produk Susu,3,18000,54000,124
2024-11-15,Kecap Manis,Sembako,7,15000,105000,95
2023-09-04,Susu Kental Manis,Produk Susu,14,12000,168000,608
2024-04-09,Sereal Sarapan,Produk Susu,14,25000,350000,246
2023-01-24,Kopi Botol,Minuman,11,7000,77000,402
2025-02-22,Sereal Sarapan,Produk Susu,4,25000,100000,242
2023-03-26,Minuman Isotonik,Minuman,6,8500,51000,63
2023-11-03,Jus Kotak,Minuman,6,7000,42000,205
2024-03-28,Minuman Isotonik,Minuman,3,8500,25500,60
2025-03-15,Kacang Panggang,Snack,9,10000,90000,474
2025-06-03,Gula Pasir,Sembako,9,16000,144000,430
2023-09-28,Beras Premium,Sembako,6,75000,450000,660
2025-09-01,Mie Ayam Instan,Makanan Instan,11,4000,44000,446
2025-03-28,Jus Kotak,Minuman,6,7000,42000,199
2025-10-24,Susu UHT,Produk Susu,9,9000,81000,127
2023-10-04,Sereal Sarapan,Produk Susu,8,25000,200000,234
2024-02-10,Jus Kotak,Minuman,9,7000,63000,190
2024-02-06,Wafer Coklat,Snack,11,8000,88000,396
2025-12-09,Coklat Batang,Snack,6,11000,66000,397
2024-06-29,Mie Ayam Instan,Makanan Instan,14,4000,56000,432
2023-07-03,Kopi Sachet,Minuman,2,2500,5000,176
2025-04-27,Kacang Panggang,Snack,10,10000,100000,464
2024-01-26,Teh Celup,Minuman,7,8000,56000,113
2023-02-19,Keripik Kentang,Snack,13,12000,156000,353
2023-12-13,Telur Ayam,Sembako,6,30000,180000,188
2025-06-24,Keripik Kentang,Snack,12,12000,144000,341
2023-04-02,Yogurt Botol,Produk Susu,15,10000,150000,418
2024-04-23,Teh Botol,Minuman,6,5000,30000,227
2023-11-16,Teh Celup,Minuman,13,8000,104000,100
2023-06-25,Coklat Batang,Snack,2,11000,22000,395
2023-04-22,Coklat Batang,Snack,4,11000,44000,391
2023-10-30,Keripik Kentang,Snack,14,12000,168000,327
2024-08-12,Teh Botol,Minuman,2,5000,10000,225
2023-08-16,Roti Tawar,Snack,5,15000,75000,332
2025-08-22,Yogurt Botol,Produk Susu,4,10000,40000,414
2024-03-09,Minyak Goreng,Sembako,6,28000,168000,485
2024-06-13,Minuman Isotonik,Minuman,10,8500,85000,50
2023-10-17,Keripik Kentang,Snack,12,12000,144000,315
2023-02-07,Roti Tawar,Snack,7,15000,105000,325
2025-12-14,Biskuit Coklat,Snack,4,9000,36000,228
2023-05-04,Beras Medium,Sembako,5,65000,325000,281
2024-07-09,Minyak Goreng,Sembako,2,28000,56000,483
2023-01-18,Wafer Coklat,Snack,2,8000,16000,394
2024-07-09,Susu UHT,Produk Susu,13,9000,117000,114
2023-08-09,Teh Celup,Minuman,1,8000,8000,99
2025-03-02,Telur Ayam,Sembako,8,30000,240000,180
2023-07-23,Minuman Isotonik,Minuman,15,8500,127500,496
2025-12-24,Air Mineral,Minuman,4,4000,16000,113
2025-10-22,Minyak Goreng,Sembako,9,28000,252000,474
2024-05-21,Indomie Soto,Makanan Instan,17,3500,59500,305
2024-11-14,Telur Ayam,Sembako,9,30000,270000,171
2023-11-18,Coklat Batang,Snack,1,11000,11000,390
2024-12-21,Teh Celup,Minuman,8,8000,64000,91
2024-04-28,Telur Ayam,Sembako,10,30000,300000,161
2023-05-07,Keju Slice,Produk Susu,11,18000,198000,113
2025-03-03,Tepung Terigu,Sembako,16,14000,224000,170
2024-07-27,Jus Kotak,Minuman,4,7000,28000,186
2025-03-15,Kopi Sachet,Minuman,13,2500,32500,163
2025-02-21,Mie Ayam Instan,Makanan Instan,11,4000,44000,421
2024-05-07,Susu Kental Manis,Produk Susu,10,12000,120000,598
2024-10-01,Susu Kental Manis,Produk Susu,17,12000,204000,581
2025-07-08,Kopi Sachet,Minuman,11,2500,27500,152
2023-10-11,Minyak Goreng,Sembako,10,28000,280000,464
2024-02-19,Jus Kotak,Minuman,14,7000,98000,172
2025-12-08,Telur Ayam,Sembako,17,30000,510000,144
2023-10-25,Susu Kental Manis,Produk Susu,11,12000,132000,570
2023-11-20,Kecap Manis,Sembako,6,15000,90000,89
2025-12-27,Mie Ayam Instan,Makanan Instan,13,4000,52000,408
2024-10-12,Beras Medium,Sembako,14,65000,910000,267
2023-03-02,Coklat Batang,Snack,13,11000,143000,377
2025-04-27,Kopi Sachet,Minuman,10,2500,25000,142
2024-07-14,Yogurt Botol,Produk Susu,3,10000,30000,411
2023-09-27,Ramen Pedas,Makanan Instan,3,7000,21000,177
2024-06-30,Indomie Goreng,Makanan Instan,12,3500,42000,154
2024-04-17,Keripik Kentang,Snack,10,12000,120000,305
2023-02-23,Gula Pasir,Sembako,6,16000,96000,424
2025-09-03,Mie Ayam Instan,Makanan Instan,7,4000,28000,401
2025-02-04,Roti Tawar,Snack,7,15000,105000,318
2025-08-28,Air Mineral,Minuman,5,4000,20000,108
2024-04-08,Minyak Goreng,Sembako,2,28000,56000,462
2023-01-31,Sereal Sarapan,Produk Susu,15,25000,375000,219
2025-04-25,Tepung Terigu,Sembako,6,14000,84000,164
2024-02-23,Sereal Sarapan,Produk Susu,2,25000,50000,217
2025-06-18,Kecap Manis,Sembako,18,15000,270000,71
2024-10-27,Roti Tawar,Snack,15,15000,225000,303
2024-05-20,Saus Sambal,Sembako,8,13000,104000,136
2023-03-27,Sereal Sarapan,Produk Susu,10,25000,250000,207
2025-02-18,Coklat Batang,Snack,15,11000,165000,362
2025-12-11,Susu UHT,Produk Susu,12,9000,108000,102
2023-08-12,Minuman Isotonik,Minuman,8,8500,68000,488
2023-03-28,Yogurt Botol,Produk Susu,15,10000,150000,396
2025-11-28,Gula Pasir,Sembako,13,16000,208000,411
2023-03-22,Coklat Batang,Snack,9,11000,99000,353
2025-11-23,Susu UHT,Produk Susu,14,9000,126000,88
2024-08-19,Minyak Goreng,Sembako,9,28000,252000,453
2024-09-15,Saus Sambal,Sembako,14,13000,182000,122
2023-12-07,Yogurt Botol,Produk Susu,7,10000,70000,389
2023-04-22,Telur Ayam,Sembako,12,30000,360000,132
2023-10-19,Minuman Isotonik,Minuman,8,8500,68000,480
2025-07-14,Teh Botol,Minuman,3,5000,15000,222
2023-10-05,Beras Medium,Sembako,7,65000,455000,260
2024-10-24,Susu Kental Manis,Produk Susu,8,12000,96000,562
2025-07-18,Beras Medium,Sembako,12,65000,780000,248
2025-07-20,Saus Sambal,Sembako,5,13000,65000,117
2023-12-02,Kopi Sachet,Minuman,12,2500,30000,130
2023-09-11,Coklat Batang,Snack,2,11000,22000,351
2025-07-09,Ramen Pedas,Makanan Instan,14,7000,98000,163
2025-12-08,Mie Ayam Instan,Makanan Instan,16,4000,64000,385
2025-11-13,Coklat Batang,Snack,12,11000,132000,339
2025-02-18,Susu UHT,Produk Susu,3,9000,27000,85
2024-11-17,Kecap Manis,Sembako,12,15000,180000,59
2023-11-04,Kopi Botol,Minuman,3,7000,21000,399
2023-10-24,Kopi Botol,Minuman,3,7000,21000,396
2023-04-16,Sereal Sarapan,Produk Susu,7,25000,175000,200
2024-09-25,Telur Ayam,Sembako,13,30000,390000,119
2024-01-06,Telur Ayam,Sembako,2,30000,60000,117
2023-01-08,Minyak Goreng,Sembako,10,28000,280000,443
2024-06-02,Sereal Sarapan,Produk Susu,2,25000,50000,198
2025-10-18,Air Mineral,Minuman,10,4000,40000,98
2025-10-07,Keripik Kentang,Snack,6,12000,72000,299
2025-09-01,Biskuit Coklat,Snack,12,9000,108000,216
2023-06-12,Yogurt Botol,Produk Susu,10,10000,100000,379
2023-01-14,Keripik Kentang,Snack,4,12000,48000,295
2024-07-23,Saus Sambal,Sembako,12,13000,156000,105
2024-03-01,Jus Kotak,Minuman,1,7000,7000,171
2023-04-23,Beras Premium,Sembako,11,75000,825000,649
2023-03-17,Teh Celup,Minuman,3,8000,24000,88
2023-03-08,Kopi Botol,Minuman,11,7000,77000,385
2024-09-03,Biskuit Coklat,Snack,6,9000,54000,210
2023-08-12,Indomie Soto,Makanan Instan,7,3500,24500,298
2023-11-27,Beras Medium,Sembako,11,65000,715000,237
2023-12-30,Telur Ayam,Sembako,8,30000,240000,109
2025-01-07,Coklat Batang,Snack,16,11000,176000,323
2024-09-04,Mie Ayam Instan,Makanan Instan,7,4000,28000,378
2025-02-15,Saus Sambal,Sembako,15,13000,195000,90
2025-05-25,Sereal Sarapan,Produk Susu,15,25000,375000,183
2025-08-22,Telur Ayam,Sembako,4,30000,120000,105
2024-07-16,Roti Tawar,Snack,8,15000,120000,295
2025-12-10,Susu Kental Manis,Produk Susu,6,12000,72000,556
2023-04-30,Keripik Kentang,Snack,2,12000,24000,293
2025-12-19,Biskuit Coklat,Snack,6,9000,54000,204
2024-08-11,Coklat Batang,Snack,9,11000,99000,314
2024-10-10,Kopi Botol,Minuman,7,7000,49000,378
2024-12-25,Biskuit Coklat,Snack,15,9000,135000,189
2025-10-13,Keripik Kentang,Snack,13,12000,156000,280
2024-01-04,Air Mineral,Minuman,17,4000,68000,81
2024-08-17,Gula Pasir,Sembako,4,16000,64000,407
2023-02-19,Ramen Pedas,Makanan Instan,8,7000,56000,155
2023-08-30,Wafer Coklat,Snack,12,8000,96000,382
2024-02-29,Kopi Botol,Minuman,15,7000,105000,363
2025-04-27,Susu Kental Manis,Produk Susu,4,12000,48000,552
2024-03-10,Teh Celup,Minuman,3,8000,24000,85
2024-07-30,Minyak Goreng,Sembako,5,28000,140000,438
2024-09-06,Telur Ayam,Sembako,11,30000,330000,94
2023-01-13,Kopi Sachet,Minuman,2,2500,5000,128
2024-11-13,Kacang Panggang,Snack,7,10000,70000,457
2023-03-01,Coklat Batang,Snack,14,11000,154000,300
2024-02-02,Beras Medium,Sembako,7,65000,455000,230
2025-09-08,Kecap Manis,Sembako,19,15000,285000,358
2023-10-06,Wafer Coklat,Snack,8,8000,64000,374
2025-08-01,Beras Premium,Sembako,18,75000,1350000,631
2025-04-27,Yogurt Botol,Produk Susu,16,10000,160000,363
2025-12-03,Teh Botol,Minuman,8,5000,40000,214
2023-02-08,Jus Kotak,Minuman,4,7000,28000,167
2024-11-10,Biskuit Coklat,Snack,14,9000,126000,175
2023-11-02,Mie Ayam Instan,Makanan Instan,5,4000,20000,373
2023-03-05,Teh Botol,Minuman,6,5000,30000,208
2025-12-30,Susu UHT,Produk Susu,16,9000,144000,69
2025-03-08,Biskuit Coklat,Snack,4,9000,36000,171
2024-09-23,Kopi Botol,Minuman,13,7000,91000,350
2023-03-06,Roti Tawar,Snack,5,15000,75000,290
2023-06-27,Susu Kental Manis,Produk Susu,8,12000,96000,544
2024-05-01,Saus Sambal,Sembako,7,13000,91000,83
2024-09-11,Teh Botol,Minuman,6,5000,30000,202
2023-12-25,Telur Ayam,Sembako,2,30000,60000,92
2023-03-18,Teh Celup,Minuman,13,8000,104000,72
2023-07-09,Minyak Goreng,Sembako,8,28000,224000,430
2023-02-21,Minuman Isotonik,Minuman,13,8500,110500,467
2025-10-21,Air Mineral,Minuman,5,4000,20000,76
2025-09-17,Kopi Sachet,Minuman,15,2500,37500,113
2024-11-01,Sereal Sarapan,Produk Susu,3,25000,75000,180
2025-11-23,Teh Botol,Minuman,13,5000,65000,189
2023-03-16,Minyak Goreng,Sembako,8,28000,224000,422
2025-12-05,Susu UHT,Produk Susu,3,9000,27000,66
2023-04-01,Telur Ayam,Sembako,11,30000,330000,81
2023-06-28,Kopi Botol,Minuman,6,7000,42000,344
2023-04-05,Yogurt Botol,Produk Susu,2,10000,20000,361
2024-10-01,Minuman Isotonik,Minuman,3,8500,25500,464
2024-10-01,Sereal Sarapan,Produk Susu,11,25000,275000,169
2024-02-15,Kopi Sachet,Minuman,5,2500,12500,108
2025-12-26,Tepung Terigu,Sembako,10,14000,140000,154
2023-08-29,Kacang Panggang,Snack,5,10000,50000,452
2023-11-19,Beras Premium,Sembako,5,75000,375000,626
2023-02-01,Ramen Pedas,Makanan Instan,10,7000,70000,145
2025-11-18,Jus Kotak,Minuman,4,7000,28000,163
2024-12-18,Jus Kotak,Minuman,10,7000,70000,153
2023-10-17,Tepung Terigu,Sembako,12,14000,168000,142
2024-08-03,Keju Slice,Produk Susu,10,18000,180000,103
2023-05-26,Beras Medium,Sembako,5,65000,325000,225
2024-11-24,Keripik Kentang,Snack,10,12000,120000,270
2023-09-24,Indomie Soto,Makanan Instan,1,3500,3500,297
2023-04-14,Air Mineral,Minuman,2,4000,8000,74
2023-04-21,Susu UHT,Produk Susu,2,9000,18000,64
2025-03-13,Susu Kental Manis,Produk Susu,7,12000,84000,537
2024-12-29,Keripik Kentang,Snack,6,12000,72000,264
2024-02-10,Teh Botol,Minuman,14,5000,70000,175
2025-12-28,Keju Slice,Produk Susu,6,18000,108000,97
2023-09-27,Biskuit Coklat,Snack,2,9000,18000,169
2025-08-17,Teh Botol,Minuman,6,5000,30000,169
2025-08-11,Telur Ayam,Sembako,10,30000,300000,71
2023-10-22,Gula Pasir,Sembako,14,16000,224000,393
2024-06-12,Saus Sambal,Sembako,16,13000,208000,67
2024-01-11,Susu UHT,Produk Susu,14,9000,126000,50
2024-10-27,Kopi Sachet,Minuman,9,2500,22500,99
2023-05-14,Indomie Goreng,Makanan Instan,8,3500,28000,146
2024-12-20,Ramen Pedas,Makanan Instan,9,7000,63000,136
2023-12-16,Kopi Botol,Minuman,5,7000,35000,339
2024-12-14,Sereal Sarapan,Produk Susu,12,25000,300000,157
2025-11-06,Beras Premium,Sembako,6,75000,450000,620
2023-08-08,Teh Botol,Minuman,6,5000,30000,163
2023-05-26,Jus Kotak,Minuman,13,7000,91000,140
2025-12-27,Telur Ayam,Sembako,12,30000,360000,59
2025-04-26,Biskuit Coklat,Snack,6,9000,54000,163
2023-11-22,Jus Kotak,Minuman,8,7000,56000,132
2023-05-16,Susu UHT,Produk Susu,6,9000,54000,450
2025-06-01,Teh Botol,Minuman,17,5000,85000,146
2024-12-01,Biskuit Coklat,Snack,11,9000,99000,152
2023-12-21,Gula Pasir,Sembako,11,16000,176000,382
2023-06-09,Kacang Panggang,Snack,12,10000,120000,440
2025-09-23,Kecap Manis,Sembako,6,15000,90000,352
2023-07-19,Kopi Sachet,Minuman,14,2500,35000,85
2023-12-27,Yogurt Botol,Produk Susu,5,10000,50000,356
2023-05-23,Susu UHT,Produk Susu,10,9000,90000,440
2025-02-15,Ramen Pedas,Makanan Instan,10,7000,70000,126
2023-05-06,Wafer Coklat,Snack,2,8000,16000,372
2023-10-12,Minyak Goreng,Sembako,15,28000,420000,407
2023-01-01,Biskuit Coklat,Snack,13,9000,117000,139
2023-11-02,Beras Premium,Sembako,8,75000,600000,612
2024-08-19,Jus Kotak,Minuman,9,7000,63000,123
2025-07-04,Biskuit Coklat,Snack,6,9000,54000,133
2024-10-10,Kacang Panggang,Snack,7,10000,70000,433
2024-09-15,Keju Slice,Produk Susu,16,18000,288000,81
2024-12-06,Roti Tawar,Snack,4,15000,60000,286
2025-11-11,Indomie Goreng,Makanan Instan,9,3500,31500,137
2024-08-25,Kopi Botol,Minuman,2,7000,14000,337
2023-04-19,Saus Sambal,Sembako,1,13000,13000,66
2025-01-05,Roti Tawar,Snack,5,15000,75000,281
2023-03-05,Kopi Botol,Minuman,4,7000,28000,333
2025-03-18,Susu Kental Manis,Produk Susu,14,12000,168000,523
2025-02-22,Roti Tawar,Snack,11,15000,165000,270
2024-03-08,Susu Kental Manis,Produk Susu,11,12000,132000,512
2023-10-12,Air Mineral,Minuman,4,4000,16000,70
2025-02-26,Jus Kotak,Minuman,17,7000,119000,106
2025-05-04,Teh Botol,Minuman,6,5000,30000,140
2023-09-15,Kopi Botol,Minuman,3,7000,21000,330
2023-05-27,Indomie Goreng,Makanan Instan,11,3500,38500,126
2023-10-22,Indomie Goreng,Makanan Instan,12,3500,42000,114
2025-09-23,Saus Sambal,Sembako,15,13000,195000,51
2023-06-23,Beras Premium,Sembako,3,75000,225000,609
2025-05-01,Wafer Coklat,Snack,18,8000,144000,354
2025-05-21,Saus Sambal,Sembako,12,13000,156000,571
2025-05-18,Minuman Isotonik,Minuman,13,8500,110500,451
2024-12-28,Susu UHT,Produk Susu,4,9000,36000,436
2023-01-16,Susu Kental Manis,Produk Susu,10,12000,120000,502
2024-04-29,Air Mineral,Minuman,14,4000,56000,56
2025-04-21,Tepung Terigu,Sembako,18,14000,252000,124
2023-03-19,Indomie Soto,Makanan Instan,10,3500,35000,287
2025-01-24,Air Mineral,Minuman,6,4000,24000,50
2023-06-13,Roti Tawar,Snack,3,15000,45000,267
2025-12-14,Coklat Batang,Snack,17,11000,187000,283
2025-11-24,Yogurt Botol,Produk Susu,3,10000,30000,353
2025-08-25,Gula Pasir,Sembako,12,16000,192000,370
2024-10-01,Kacang Panggang,Snack,10,10000,100000,423
2024-12-04,Saus Sambal,Sembako,9,13000,117000,562
2025-07-18,Air Mineral,Minuman,13,4000,52000,630
2024-11-09,Coklat Batang,Snack,8,11000,88000,275
2024-08-26,Keju Slice,Produk Susu,5,18000,90000,76
2024-09-14,Indomie Soto,Makanan Instan,14,3500,49000,273
2023-05-06,Tepung Terigu,Sembako,11,14000,154000,113
2023-12-13,Air Mineral,Minuman,10,4000,40000,620
2024-08-20,Indomie Soto,Makanan Instan,15,3500,52500,258
2023-02-25,Keripik Kentang,Snack,5,12000,60000,259
2023-06-18,Air Mineral,Minuman,3,4000,12000,617
2023-06-07,Minuman Isotonik,Minuman,14,8500,119000,437
2024-07-23,Keju Slice,Produk Susu,5,18000,90000,71
2024-07-29,Keripik Kentang,Snack,6,12000,72000,253
2023-08-17,Indomie Goreng,Makanan Instan,10,3500,35000,104
2023-11-06,Beras Medium,Sembako,11,65000,715000,214
2025-01-27,Yogurt Botol,Produk Susu,15,10000,150000,338
2024-04-28,Tepung Terigu,Sembako,8,14000,112000,105
2025-12-16,Keju Slice,Produk Susu,15,18000,270000,56
2023-06-22,Kopi Sachet,Minuman,3,2500,7500,82
2023-11-12,Keripik Kentang,Snack,14,12000,168000,239
2025-04-25,Air Mineral,Minuman,17,4000,68000,600
2025-06-20,Gula Pasir,Sembako,14,16000,224000,356
2024-12-07,Minyak Goreng,Sembako,3,28000,84000,404
2023-08-26,Tepung Terigu,Sembako,1,14000,14000,104
2025-08-08,Beras Medium,Sembako,11,65000,715000,203
2025-09-02,Telur Ayam,Sembako,14,30000,420000,539
2025-03-09,Kacang Panggang,Snack,11,10000,110000,412
2025-12-22,Beras Premium,Sembako,18,75000,1350000,591
2024-08-14,Indomie Goreng,Makanan Instan,16,3500,56000,88
2024-10-08,Susu UHT,Produk Susu,11,9000,99000,425
2023-07-19,Indomie Soto,Makanan Instan,15,3500,52500,243
2024-12-25,Jus Kotak,Minuman,15,7000,105000,91
2024-07-12,Keripik Kentang,Snack,7,12000,84000,232
2023-07-21,Tepung Terigu,Sembako,5,14000,70000,99
2025-03-12,Wafer Coklat,Snack,10,8000,80000,344
2024-02-04,Coklat Batang,Snack,10,11000,110000,265
2024-01-04,Kacang Panggang,Snack,8,10000,80000,404
2023-01-18,Indomie Goreng,Makanan Instan,14,3500,49000,74
2023-01-25,Mie Ayam Instan,Makanan Instan,7,4000,28000,366
2025-12-11,Ramen Pedas,Makanan Instan,6,7000,42000,120
2024-03-25,Teh Celup,Minuman,13,8000,104000,59
2024-01-31,Tepung Terigu,Sembako,1,14000,14000,98
2023-07-08,Keripik Kentang,Snack,1,12000,12000,231
2024-03-20,Keripik Kentang,Snack,12,12000,144000,219
2023-09-03,Ramen Pedas,Makanan Instan,2,7000,14000,118
2023-09-24,Kopi Botol,Minuman,7,7000,49000,323
2024-01-14,Kacang Panggang,Snack,15,10000,150000,389
2024-01-13,Roti Tawar,Snack,6,15000,90000,261
2023-06-05,Yogurt Botol,Produk Susu,11,10000,110000,327
2024-07-20,Yogurt Botol,Produk Susu,14,10000,140000,313
2024-10-24,Roti Tawar,Snack,5,15000,75000,256
2023-06-01,Sereal Sarapan,Produk Susu,5,25000,125000,152
2023-05-08,Sereal Sarapan,Produk Susu,7,25000,175000,145
2024-11-12,Susu UHT,Produk Susu,2,9000,18000,423
2024-06-26,Teh Botol,Minuman,4,5000,20000,136
2025-10-04,Mie Ayam Instan,Makanan Instan,17,4000,68000,349
2025-03-15,Keripik Kentang,Snack,7,12000,84000,212
2023-10-22,Ramen Pedas,Makanan Instan,9,7000,63000,109
2025-06-02,Sereal Sarapan,Produk Susu,5,25000,125000,140
2025-06-23,Kecap Manis,Sembako,15,15000,225000,337
2023-03-13,Ramen Pedas,Makanan Instan,2,7000,14000,107
2024-05-28,Mie Ayam Instan,Makanan Instan,14,4000,56000,335
2025-10-16,Indomie Goreng,Makanan Instan,4,3500,14000,70
2023-03-19,Kecap Manis,Sembako,11,15000,165000,326
2024-06-29,Susu UHT,Produk Susu,5,9000,45000,418
2025-03-12,Kopi Sachet,Minuman,11,2500,27500,71
2025-10-01,Minuman Isotonik,Minuman,12,8500,102000,425
2023-05-24,Susu UHT,Produk Susu,9,9000,81000,409
2023-01-07,Gula Pasir,Sembako,7,16000,112000,349
2025-09-14,Roti Tawar,Snack,5,15000,75000,251
2024-09-12,Kopi Sachet,Minuman,7,2500,17500,64
2023-07-05,Wafer Coklat,Snack,6,8000,48000,338
2024-11-27,Jus Kotak,Minuman,3,7000,21000,88
2024-08-16,Sereal Sarapan,Produk Susu,11,25000,275000,129
2023-03-22,Beras Medium,Sembako,7,65000,455000,196
2024-01-27,Kacang Panggang,Snack,7,10000,70000,382
2023-08-07,Susu UHT,Produk Susu,11,9000,99000,398
2025-01-05,Roti Tawar,Snack,9,15000,135000,242
2025-06-15,Saus Sambal,Sembako,14,13000,182000,548
2023-03-15,Beras Premium,Sembako,4,75000,300000,587
2024-05-03,Indomie Goreng,Makanan Instan,9,3500,31500,61
2024-09-22,Mie Ayam Instan,Makanan Instan,10,4000,40000,325
2025-07-09,Teh Botol,Minuman,2,5000,10000,134
2023-04-25,Kopi Sachet,Minuman,6,2500,15000,58
2023-03-29,Keju Slice,Produk Susu,7,18000,126000,409
2025-12-07,Minyak Goreng,Sembako,10,28000,280000,394
2024-04-22,Coklat Batang,Snack,15,11000,165000,250
2023-10-17,Indomie Soto,Makanan Instan,8,3500,28000,235
2023-02-09,Wafer Coklat,Snack,8,8000,64000,330
2023-04-04,Kecap Manis,Sembako,4,15000,60000,322
2023-09-25,Roti Tawar,Snack,1,15000,15000,241
2023-04-13,Beras Medium,Sembako,15,65000,975000,181
2023-07-19,Telur Ayam,Sembako,8,30000,240000,531
2023-12-16,Keripik Kentang,Snack,14,12000,168000,198
2023-05-11,Biskuit Coklat,Snack,14,9000,126000,119
2023-08-06,Teh Botol,Minuman,2,5000,10000,132
2024-03-27,Air Mineral,Minuman,2,4000,8000,598
2024-11-21,Susu Kental Manis,Produk Susu,15,12000,180000,487
2025-04-03,Kacang Panggang,Snack,7,10000,70000,375
2023-10-09,Kacang Panggang,Snack,6,10000,60000,369
2024-03-12,Teh Botol,Minuman,13,5000,65000,119
2023-12-22,Biskuit Coklat,Snack,6,9000,54000,113
2023-09-05,Mie Ayam Instan,Makanan Instan,5,4000,20000,320
2025-04-30,Beras Premium,Sembako,6,75000,450000,581
2023-12-04,Jus Kotak,Minuman,8,7000,56000,80
2023-03-25,Gula Pasir,Sembako,3,16000,48000,346
2025-02-09,Ramen Pedas,Makanan Instan,15,7000,105000,92
2025-09-24,Indomie Goreng,Makanan Instan,3,3500,10500,58
2024-01-03,Indomie Goreng,Makanan Instan,15,3500,52500,704
2024-08-04,Wafer Coklat,Snack,9,8000,72000,321
2025-09-01,Keju Slice,Produk Susu,14,18000,252000,395
2023-10-21,Minyak Goreng,Sembako,11,28000,308000,383
