Tanggal,Produk,Kategori,Qty_Terjual,Harga_Satuan,Total_Penjualan,Stok_Setelah_Transaksi
2023-12-21,Gula Pasir,Sembako,11.0,16000,176000.0,382.0
2025-02-16,Beras Medium,Sembako,16.0,65000,1040000.0,425.0
2025-08-23,Tepung Terigu,Sembako,10.0,14000,140000.0,355.0
2023-10-17,Teh Celup,Minuman,9.0,8000,72000.0,346.0
2023-05-02,Wafer Coklat,Snack,15.0,8000,120000.0,206.0
2024-10-20,Minuman Isotonik,Minuman,4.0,8500,34000.0,170.0
2024-03-03,Minyak Goreng,Sembako,13.0,28000,364000.0,642.0
2024-09-25,Mie Ayam Instan,Makanan Instan,13.0,4000,52000.0,105.0
2025-12-26,Tepung Terigu,Sembako,10.0,14000,140000.0,154.0
2025-11-06,Minuman Isotonik,Minuman,16.0,8500,136000.0,386.0
2024-02-11,Keripik Kentang,Snack,14.0,12000,168000.0,157.0
2024-09-04,Air Mineral,Minuman,3.0,4000,12000.0,303.0
2023-10-15,Yogurt Botol,Produk Susu,7.0,10000,70000.0,322.0
2023-07-03,Sereal Sarapan,Produk Susu,11.0,25000,275000.0,592.0
2024-06-22,Susu Kental Manis,Produk Susu,11.0,12000,132000.0,337.0
2023-09-21,Tepung Terigu,Sembako,12.0,14000,168000.0,287.0
2025-07-15,Ramen Pedas,Makanan Instan,9.0,7000,63000.0,140.0
2025-12-20,Beras Premium,Sembako,8.0,75000,600000.0,102.0
2024-05-26,Ramen Pedas,Makanan Instan,5.0,7000,35000.0,250.0
2025-07-20,Ramen Pedas,Makanan Instan,4.0,7000,28000.0,535.0
2023-12-17,Minuman Isotonik,Minuman,2.0,8500,17000.0,318.0
2024-10-06,Kecap Manis,Sembako,1.0,15000,15000.0,380.0
2025-12-05,Susu UHT,Produk Susu,3.0,9000,27000.0,66.0
2024-01-11,Minyak Goreng,Sembako,13.0,28000,364000.0,322.0
2023-06-19,Mie Ayam Instan,Makanan Instan,9.0,4000,36000.0,127.0
2023-11-26,Beras Premium,Sembako,10.0,75000,750000.0,52.0
2025-09-17,Air Mineral,Minuman,17.0,4000,68000.0,335.0
2023-01-12,Roti Tawar,Snack,15.0,15000,225000.0,482.0
2023-01-25,Biskuit Coklat,Snack,14.0,9000,126000.0,283.0
2024-10-03,Yogurt Botol,Produk Susu,11.0,10000,110000.0,322.0
2024-09-23,Saus Sambal,Sembako,8.0,13000,104000.0,478.0
2025-01-14,Air Mineral,Minuman,9.0,4000,36000.0,233.0
2025-04-22,Beras Premium,Sembako,16.0,75000,1200000.0,174.0
2025-12-03,Coklat Batang,Snack,9.0,11000,99000.0,417.0
2023-10-31,Ramen Pedas,Makanan Instan,2.0,7000,14000.0,562.0
2024-12-05,Teh Celup,Minuman,6.0,8000,48000.0,496.0
2025-04-29,Gula Pasir,Sembako,16.0,16000,256000.0,61.0
2023-04-22,Tepung Terigu,Sembako,5.0,14000,70000.0,370.0
2025-01-14,Beras Premium,Sembako,8.0,75000,600000.0,416.0
2025-04-07,Sereal Sarapan,Produk Susu,5.0,25000,125000.0,499.0
2023-07-28,Ramen Pedas,Makanan Instan,14.0,7000,98000.0,507.0
2024-01-20,Roti Tawar,Snack,6.0,15000,90000.0,138.0
2025-08-17,Minuman Isotonik,Minuman,16.0,8500,136000.0,216.0
2025-02-11,Sereal Sarapan,Produk Susu,14.0,25000,350000.0,127.0
2025-12-26,Minuman Isotonik,Minuman,13.0,8500,110500.0,583.0
2024-06-06,Kopi Botol,Minuman,2.0,7000,14000.0,82.0
2024-09-12,Wafer Coklat,Snack,15.0,8000,120000.0,126.0
2025-10-11,Susu UHT,Produk Susu,6.0,9000,54000.0,533.0
2025-10-01,Minuman Isotonik,Minuman,12.0,8500,102000.0,425.0
2025-08-26,Kopi Sachet,Minuman,15.0,2500,37500.0,254.0
2025-12-16,Jus Kotak,Minuman,8.0,7000,56000.0,192.0
2025-08-10,Keju Slice,Produk Susu,18.0,18000,324000.0,494.0
2025-12-30,Ramen Pedas,Makanan Instan,16.0,7000,112000.0,390.0
2023-07-22,Yogurt Botol,Produk Susu,2.0,10000,20000.0,466.0
2023-02-18,Gula Pasir,Sembako,11.0,16000,176000.0,338.0
2023-04-16,Wafer Coklat,Snack,5.0,8000,40000.0,609.0
2024-06-15,Indomie Goreng,Makanan Instan,8.0,3500,28000.0,482.0
2023-07-26,Susu Kental Manis,Produk Susu,11.0,12000,132000.0,83.0
2023-02-28,Indomie Soto,Makanan Instan,2.0,3500,7000.0,249.0
2025-11-05,Air Mineral,Minuman,7.0,4000,28000.0,566.0
2023-01-06,Teh Celup,Minuman,4.0,8000,32000.0,
2023-11-16,Teh Celup,Minuman,13.0,8000,104000.0,165.0
2025-02-07,Telur Ayam,Sembako,13.0,30000,390000.0,248.0
2025-12-28,Biskuit Coklat,Snack,16.0,9000,144000.0,335.0
2023-03-06,Telur Ayam,Sembako,9.0,30000,270000.0,623.0
2025-04-21,Kopi Sachet,Minuman,9.0,2500,22500.0,425.0
2023-04-14,Yogurt Botol,Produk Susu,3.0,10000,30000.0,547.0
2023-12-13,Gula Pasir,Sembako,5.0,16000,80000.0,265.0
2024-01-16,Minyak Goreng,Sembako,15.0,28000,420000.0,335.0
2024-01-07,Susu UHT,Produk Susu,12.0,9000,108000.0,139.0
2024-11-26,Sereal Sarapan,Produk Susu,14.0,25000,350000.0,333.0
2024-10-01,Telur Ayam,Sembako,6.0,30000,180000.0,227.0
2025-06-10,Telur Ayam,Sembako,5.0,30000,150000.0,509.0
2024-10-26,Roti Tawar,Snack,4.0,15000,60000.0,80.0
2025-09-14,Keju Slice,Produk Susu,5.0,18000,90000.0,96.0
2023-06-14,Telur Ayam,Sembako,3.0,30000,90000.0,514.0
2024-05-09,Kacang Panggang,Snack,2.0,10000,20000.0,370.0
2023-12-27,Saus Sambal,Sembako,15.0,13000,195000.0,463.0
2025-06-07,Kopi Botol,Minuman,14.0,7000,98000.0,301.0
2023-06-18,Susu UHT,Produk Susu,8.0,9000,72000.0,502.0
2023-06-07,Kacang Panggang,Snack,2.0,10000,,279.0
2025-12-19,Ramen Pedas,Makanan Instan,9.0,7000,63000.0,269.0
2024-08-03,Minuman Isotonik,Minuman,7.0,8500,59500.0,518.0
2024-11-04,Minuman Isotonik,Minuman,17.0,8500,144500.0,192.0
2023-12-07,Kopi Botol,Minuman,2.0,7000,14000.0,538.0
2023-11-12,Susu UHT,Produk Susu,3.0,9000,27000.0,586.0
2025-04-08,Indomie Goreng,Makanan Instan,19.0,3500,66500.0,672.0
2025-02-06,Minuman Isotonik,Minuman,13.0,8500,110500.0,222.0
2025-02-12,Ramen Pedas,Makanan Instan,8.0,7000,56000.0,178.0
2023-08-17,Indomie Goreng,Makanan Instan,10.0,3500,35000.0,104.0
2023-09-29,Kopi Botol,Minuman,4.0,7000,28000.0,271.0
2023-08-06,,Minuman,2.0,5000,10000.0,
2023-08-01,Beras Medium,Sembako,7.0,65000,455000.0,441.0
2023-07-26,Ramen Pedas,Makanan Instan,13.0,7000,91000.0,373.0
2024-07-05,Yogurt Botol,Produk Susu,12.0,10000,120000.0,116.0
2025-02-28,Teh Botol,Minuman,16.0,5000,80000.0,350.0
2023-07-15,Roti Tawar,Snack,7.0,15000,105000.0,112.0
2024-04-03,Kopi Botol,Minuman,17.0,7000,119000.0,521.0
2024-01-04,Tepung Terigu,Sembako,2.0,14000,28000.0,373.0
2025-06-16,Keripik Kentang,Snack,3.0,12000,36000.0,198.0
2025-08-16,Beras Premium,Sembako,19.0,75000,1425000.0,545.0
2023-02-18,Yogurt Botol,Produk Susu,12.0,10000,120000.0,649.0
2024-08-03,Keju Slice,Produk Susu,10.0,18000,180000.0,103.0
2023-03-19,Minyak Goreng,Sembako,4.0,28000,112000.0,496.0
2024-08-18,Ramen Pedas,Makanan Instan,7.0,7000,49000.0,131.0
2025-11-04,Kecap Manis,Sembako,16.0,15000,240000.0,541.0
2024-08-02,Saus Sambal,Sembako,3.0,13000,39000.0,706.0
2025-01-30,Air Mineral,Minuman,13.0,4000,52000.0,159.0
2024-10-01,Kacang Panggang,Snack,10.0,10000,100000.0,423.0
2024-10-25,Mie Ayam Instan,Makanan Instan,5.0,4000,20000.0,640.0
2025-09-23,Kopi Botol,Minuman,8.0,7000,56000.0,163.0
2025-10-29,Kopi Botol,Minuman,11.0,7000,77000.0,377.0
2025-08-22,Telur Ayam,Sembako,4.0,30000,120000.0,105.0
2025-02-07,Coklat Batang,Snack,14.0,11000,,508.0
2023-08-06,Indomie Goreng,Makanan Instan,9.0,3500,31500.0,279.0
2023-08-09,Kopi Botol,Minuman,7.0,7000,49000.0,410.0
2023-04-17,Saus Sambal,Sembako,14.0,13000,182000.0,164.0
2024-09-09,Indomie Goreng,Makanan Instan,6.0,3500,21000.0,405.0
2025-08-18,Telur Ayam,Sembako,17.0,30000,510000.0,144.0
2024-12-28,Telur Ayam,Sembako,8.0,30000,240000.0,249.0
2023-10-20,Wafer Coklat,Snack,2.0,8000,16000.0,170.0
2023-05-23,Kopi Botol,Minuman,5.0,7000,35000.0,579.0
2025-03-16,Susu Kental Manis,Produk Susu,17.0,12000,204000.0,348.0
2023-03-07,Teh Botol,Minuman,13.0,5000,65000.0,378.0
2025-04-11,Mie Ayam Instan,Makanan Instan,8.0,4000,32000.0,138.0
2023-08-14,Roti Tawar,Snack,4.0,15000,60000.0,332.0
2023-01-01,Kacang Panggang,Snack,4.0,10000,40000.0,85.0
2024-02-23,Sereal Sarapan,Produk Susu,2.0,25000,50000.0,217.0
2023-06-22,Jus Kotak,Minuman,6.0,7000,42000.0,249.0
2023-10-26,Telur Ayam,Sembako,3.0,30000,90000.0,356.0
2025-03-15,Kecap Manis,Sembako,15.0,15000,225000.0,321.0
2025-01-25,Telur Ayam,Sembako,3.0,30000,90000.0,353.0
2024-05-05,Teh Celup,Minuman,4.0,8000,32000.0,588.0
2024-04-16,Jus Kotak,Minuman,7.0,7000,49000.0,310.0
2024-05-17,Indomie Goreng,Makanan Instan,14.0,3500,49000.0,617.0
2023-06-28,Kopi Botol,Minuman,6.0,7000,42000.0,344.0
2024-01-01,Sereal Sarapan,Produk Susu,3.0,25000,75000.0,86.0
2025-09-16,Roti Tawar,Snack,10.0,15000,150000.0,151.0
2024-12-08,Teh Celup,Minuman,9.0,8000,72000.0,685.0
2025-08-25,Keripik Kentang,Snack,15.0,12000,180000.0,211.0
2025-08-08,Keju Slice,Produk Susu,11.0,18000,198000.0,631.0
2023-12-16,Kopi Botol,Minuman,5.0,7000,35000.0,339.0
2025-10-07,Biskuit Coklat,Snack,15.0,9000,135000.0,519.0
2024-07-19,Gula Pasir,Sembako,6.0,16000,96000.0,57.0
2023-01-02,Indomie Soto,Makanan Instan,1.0,3500,3500.0,337.0
2023-04-14,Roti Tawar,Snack,15.0,15000,225000.0,52.0
2024-05-16,Kecap Manis,Sembako,14.0,15000,210000.0,451.0
2025-09-30,Jus Kotak,Minuman,6.0,7000,42000.0,275.0
2025-01-10,Telur Ayam,Sembako,12.0,30000,360000.0,340.0
2024-09-06,Telur Ayam,Sembako,11.0,30000,330000.0,94.0
2023-04-30,Indomie Goreng,Makanan Instan,14.0,3500,49000.0,331.0
2023-07-16,Kacang Panggang,Snack,14.0,10000,140000.0,279.0
2024-06-26,Beras Premium,Sembako,8.0,75000,600000.0,666.0
2023-03-05,Kopi Botol,Minuman,4.0,7000,28000.0,333.0
2025-04-27,Beras Medium,Sembako,12.0,65000,780000.0,93.0
2023-05-27,Jus Kotak,Minuman,6.0,7000,42000.0,89.0
2023-02-24,Jus Kotak,Minuman,13.0,7000,91000.0,231.0
2024-07-29,Sereal Sarapan,Produk Susu,13.0,25000,325000.0,438.0
2024-05-01,Indomie Soto,Makanan Instan,11.0,3500,38500.0,59.0
2025-08-13,Ramen Pedas,Makanan Instan,9.0,7000,63000.0,218.0
2023-04-11,Susu UHT,Produk Susu,8.0,9000,72000.0,108.0
2024-12-25,Yogurt Botol,Produk Susu,14.0,10000,140000.0,474.0
2023-10-10,Tepung Terigu,Sembako,6.0,14000,84000.0,55.0
2024-09-12,Beras Premium,Sembako,12.0,75000,900000.0,464.0
2023-07-19,Susu UHT,Produk Susu,3.0,9000,27000.0,65.0
2023-11-19,Kopi Botol,Minuman,12.0,7000,84000.0,417.0
2023-01-09,Air Mineral,Minuman,15.0,4000,60000.0,386.0
2024-02-11,Beras Medium,Sembako,7.0,65000,455000.0,209.0
2023-10-05,Yogurt Botol,Produk Susu,6.0,10000,60000.0,226.0
2023-03-12,Roti Tawar,Snack,15.0,15000,225000.0,410.0
2023-03-30,Tepung Terigu,Sembako,2.0,14000,28000.0,54.0
2023-04-11,Minuman Isotonik,Minuman,11.0,8500,93500.0,296.0
2024-12-03,Kacang Panggang,Snack,6.0,10000,60000.0,145.0
2023-05-01,Beras Medium,Sembako,10.0,65000,650000.0,400.0
2025-03-20,Wafer Coklat,Snack,5.0,8000,40000.0,127.0
2023-03-24,,Makanan Instan,,3500,28000.0,227.0
2025-08-27,Teh Celup,Minuman,3.0,8000,24000.0,370.0
2024-03-25,Teh Celup,Minuman,13.0,8000,104000.0,272.0
2024-06-08,Saus Sambal,Sembako,11.0,13000,143000.0,269.0
2025-03-28,Susu Kental Manis,Produk Susu,8.0,12000,96000.0,566.0
2023-09-18,Mie Ayam Instan,Makanan Instan,5.0,4000,20000.0,216.0
2023-10-30,Keripik Kentang,Snack,14.0,12000,168000.0,327.0
2025-04-06,Teh Celup,Minuman,3.0,8000,24000.0,120.0
2025-02-11,Jus Kotak,Minuman,11.0,7000,77000.0,242.0
2024-03-27,Air Mineral,Minuman,2.0,4000,8000.0,598.0
2024-10-22,Telur Ayam,Sembako,9.0,30000,270000.0,207.0
2025-11-30,Roti Tawar,Snack,9.0,15000,135000.0,513.0
2024-10-20,Jus Kotak,Minuman,14.0,7000,98000.0,74.0
2023-12-25,Telur Ayam,Sembako,2.0,30000,60000.0,92.0
2024-09-06,Minuman Isotonik,Minuman,14.0,8500,119000.0,255.0
2023-08-19,Minyak Goreng,Sembako,13.0,28000,364000.0,370.0
2023-10-11,Yogurt Botol,Produk Susu,14.0,10000,140000.0,270.0
2023-09-11,Teh Celup,Minuman,1.0,8000,8000.0,493.0
2023-05-14,Indomie Goreng,Makanan Instan,8.0,3500,28000.0,146.0
2025-03-06,Keripik Kentang,Snack,14.0,12000,168000.0,86.0
2024-05-15,Saus Sambal,Sembako,7.0,13000,91000.0,593.0
2023-10-22,Indomie Goreng,Makanan Instan,12.0,3500,42000.0,114.0
2024-01-29,Telur Ayam,Sembako,9.0,30000,270000.0,393.0
2024-11-02,Saus Sambal,Sembako,17.0,13000,221000.0,549.0
2023-06-17,Biskuit Coklat,Snack,13.0,9000,117000.0,379.0
2024-12-03,Keripik Kentang,Snack,6.0,12000,72000.0,412.0
2025-09-15,Kecap Manis,Sembako,17.0,15000,255000.0,236.0
2025-01-15,Wafer Coklat,Snack,7.0,8000,56000.0,307.0
2025-06-22,Indomie Soto,Makanan Instan,8.0,3500,28000.0,219.0
2023-10-07,Beras Medium,Sembako,5.0,65000,325000.0,339.0
2024-05-07,Ramen Pedas,Makanan Instan,2.0,7000,14000.0,87.0
2024-06-14,Biskuit Coklat,Snack,15.0,9000,135000.0,495.0
2024-01-17,Keripik Kentang,Snack,9.0,12000,108000.0,551.0
2024-10-14,Keju Slice,Produk Susu,16.0,18000,288000.0,176.0
2023-06-26,Beras Premium,Sembako,3.0,75000,225000.0,514.0
2025-12-23,Gula Pasir,Sembako,9.0,16000,144000.0,249.0
2023-07-14,Mie Ayam Instan,Makanan Instan,1.0,4000,4000.0,68.0
2024-04-19,Indomie Goreng,Makanan Instan,4.0,3500,14000.0,57.0
2025-05-15,Kacang Panggang,Snack,14.0,10000,140000.0,322.0
2023-07-27,Indomie Goreng,Makanan Instan,12.0,3500,42000.0,397.0
2024-02-28,Indomie Goreng,Makanan Instan,11.0,3500,38500.0,501.0
2025-08-15,Roti Tawar,Snack,13.0,15000,195000.0,462.0
2024-09-08,Wafer Coklat,Snack,7.0,8000,56000.0,314.0
2024-04-18,Coklat Batang,Snack,10.0,11000,110000.0,415.0
2024-03-25,Air Mineral,Minuman,6.0,4000,24000.0,564.0
2024-04-04,Kecap Manis,Sembako,1.0,15000,15000.0,654.0
2024-06-28,Indomie Soto,Makanan Instan,13.0,3500,45500.0,400.0
2024-08-26,Yogurt Botol,Produk Susu,5.0,10000,50000.0,116.0
2025-09-14,Mie Ayam Instan,Makanan Instan,13.0,4000,52000.0,561.0
2023-10-07,Teh Celup,Minuman,8.0,8000,64000.0,711.0
2025-05-23,Teh Celup,Minuman,12.0,8000,96000.0,520.0
2024-05-24,Kopi Botol,Minuman,5.0,7000,35000.0,175.0
2023-04-23,Mie Ayam Instan,Makanan Instan,5.0,4000,20000.0,281.0
2024-09-04,Mie Ayam Instan,Makanan Instan,7.0,4000,,378.0
2023-11-09,Beras Medium,Sembako,12.0,65000,780000.0,447.0
2025-08-08,Beras Medium,Sembako,11.0,65000,715000.0,203.0
2025-04-26,Biskuit Coklat,Snack,15.0,9000,135000.0,447.0
2023-12-20,Keju Slice,Produk Susu,3.0,18000,54000.0,121.0
2023-01-16,Ramen Pedas,Makanan Instan,8.0,7000,56000.0,517.0
2023-10-12,Teh Celup,Minuman,10.0,8000,80000.0,414.0
2023-02-27,Susu Kental Manis,Produk Susu,1.0,12000,12000.0,222.0
2023-09-23,Minuman Isotonik,Minuman,13.0,8500,110500.0,202.0
2024-08-16,Air Mineral,Minuman,15.0,4000,60000.0,554.0
2025-05-12,Tepung Terigu,Sembako,3.0,14000,42000.0,141.0
2023-08-24,Indomie Goreng,Makanan Instan,3.0,3500,10500.0,475.0
2024-10-06,Mie Ayam Instan,Makanan Instan,6.0,4000,24000.0,205.0
2023-02-19,Mie Ayam Instan,Makanan Instan,11.0,4000,44000.0,259.0
2024-09-08,Keju Slice,Produk Susu,7.0,18000,126000.0,342.0
2025-04-29,Keju Slice,Produk Susu,14.0,18000,252000.0,101.0
2023-06-23,Biskuit Coklat,Snack,11.0,9000,99000.0,605.0
2025-11-15,Wafer Coklat,Snack,15.0,8000,120000.0,56.0
2023-09-30,Air Mineral,Minuman,14.0,4000,56000.0,458.0
2024-06-17,Sereal Sarapan,Produk Susu,11.0,25000,275000.0,207.0
2024-02-21,Wafer Coklat,Snack,15.0,8000,120000.0,221.0
2024-11-01,Sereal Sarapan,Produk Susu,3.0,25000,75000.0,180.0
2023-06-06,Jus Kotak,Minuman,15.0,7000,105000.0,460.0
2023-01-07,Telur Ayam,Sembako,9.0,30000,270000.0,491.0
2024-02-27,Beras Premium,Sembako,11.0,75000,825000.0,243.0
2025-06-30,Indomie Goreng,Makanan Instan,12.0,3500,42000.0,509.0
2024-06-22,Yogurt Botol,Produk Susu,6.0,10000,60000.0,607.0
2025-02-02,Teh Celup,Minuman,18.0,8000,144000.0,534.0
2024-08-27,Kecap Manis,Sembako,8.0,15000,120000.0,557.0
2025-12-27,Tepung Terigu,Sembako,17.0,14000,238000.0,504.0
2025-05-01,Teh Botol,Minuman,6.0,5000,30000.0,166.0
2023-09-17,Mie Ayam Instan,Makanan Instan,5.0,4000,20000.0,314.0
2023-11-06,Kopi Sachet,Minuman,8.0,2500,20000.0,531.0
2025-06-11,Beras Medium,Sembako,15.0,65000,975000.0,352.0
2023-10-14,Yogurt Botol,Produk Susu,10.0,10000,100000.0,488.0
2024-10-10,Air Mineral,Minuman,4.0,4000,16000.0,159.0
2025-11-05,Biskuit Coklat,Snack,6.0,9000,54000.0,191.0
2025-12-02,Ramen Pedas,Makanan Instan,6.0,7000,42000.0,227.0
2024-05-16,Yogurt Botol,Produk Susu,13.0,10000,130000.0,161.0
2024-05-04,Indomie Soto,Makanan Instan,13.0,3500,45500.0,409.0
2023-07-28,Susu UHT,Produk Susu,12.0,9000,108000.0,366.0
2023-10-08,Kecap Manis,Sembako,14.0,15000,210000.0,508.0
2025-06-03,Air Mineral,Minuman,14.0,4000,56000.0,372.0
2023-04-18,Tepung Terigu,Sembako,3.0,14000,42000.0,559.0
2024-02-19,Indomie Goreng,Makanan Instan,11.0,3500,38500.0,238.0
2023-10-15,Tepung Terigu,Sembako,15.0,14000,210000.0,145.0
2025-02-18,Coklat Batang,Snack,15.0,11000,165000.0,362.0
2023-03-10,Mie Ayam Instan,Makanan Instan,5.0,4000,20000.0,684.0
2024-08-19,Minyak Goreng,Sembako,9.0,28000,252000.0,453.0
2024-07-27,Roti Tawar,Snack,2.0,15000,30000.0,228.0
2024-05-21,Wafer Coklat,Snack,2.0,8000,16000.0,355.0
2025-11-07,Coklat Batang,Snack,17.0,11000,187000.0,97.0
2024-04-21,Sereal Sarapan,Produk Susu,3.0,25000,75000.0,453.0
2024-09-14,Yogurt Botol,Produk Susu,10.0,10000,100000.0,246.0
2024-04-13,Minuman Isotonik,Minuman,7.0,8500,59500.0,50.0
2023-09-11,Coklat Batang,Snack,14.0,11000,154000.0,174.0
2024-07-16,,Makanan Instan,14.0,3500,49000.0,418.0
2024-10-13,Saus Sambal,Sembako,9.0,13000,117000.0,142.0
2023-07-03,Kopi Sachet,Minuman,2.0,2500,5000.0,176.0
2024-07-24,Kacang Panggang,Snack,13.0,10000,130000.0,160.0
2023-03-26,Biskuit Coklat,Snack,,9000,54000.0,
2025-06-10,Jus Kotak,Minuman,14.0,7000,98000.0,118.0
2023-08-06,Ramen Pedas,Makanan Instan,8.0,7000,56000.0,353.0
2025-09-15,Keju Slice,Produk Susu,6.0,18000,108000.0,200.0
2025-02-11,Sereal Sarapan,Produk Susu,15.0,25000,375000.0,358.0
2025-04-05,Beras Premium,Sembako,12.0,75000,900000.0,578.0
2023-06-03,Beras Medium,Sembako,,65000,,310.0
2025-12-30,Susu UHT,Produk Susu,16.0,9000,144000.0,69.0
2024-04-11,Kacang Panggang,Snack,14.0,10000,140000.0,405.0
2023-12-24,Wafer Coklat,Snack,13.0,8000,104000.0,437.0
2024-08-26,Mie Ayam Instan,Makanan Instan,16.0,4000,64000.0,664.0
2024-12-31,Kecap Manis,Sembako,6.0,15000,90000.0,123.0
2024-03-24,Gula Pasir,Sembako,4.0,16000,64000.0,158.0
2023-03-20,Yogurt Botol,Produk Susu,9.0,10000,90000.0,406.0
2025-03-28,Mie Ayam Instan,Makanan Instan,14.0,4000,56000.0,512.0
2024-10-16,Teh Celup,Minuman,5.0,8000,40000.0,272.0
2025-03-03,Tepung Terigu,Sembako,16.0,14000,224000.0,170.0
2024-01-23,Saus Sambal,Sembako,12.0,13000,156000.0,388.0
2023-08-09,Minuman Isotonik,Minuman,14.0,8500,119000.0,178.0
2023-08-16,Roti Tawar,Snack,10.0,15000,150000.0,210.0
2025-04-25,Air Mineral,Minuman,17.0,4000,68000.0,600.0
2024-09-03,Ramen Pedas,Makanan Instan,9.0,7000,63000.0,553.0
2023-09-25,Susu Kental Manis,Produk Susu,4.0,12000,48000.0,190.0
2023-06-19,Keju Slice,Produk Susu,12.0,18000,216000.0,449.0
2023-02-21,Susu UHT,Produk Susu,12.0,9000,108000.0,366.0
2023-01-18,Indomie Goreng,Makanan Instan,14.0,3500,49000.0,74.0
2025-09-16,Indomie Soto,Makanan Instan,15.0,3500,52500.0,171.0
2023-01-30,Minyak Goreng,Sembako,6.0,28000,168000.0,325.0
2025-03-23,Kecap Manis,Sembako,,15000,,
2023-05-28,Biskuit Coklat,Snack,6.0,9000,54000.0,397.0
2023-11-16,Teh Celup,Minuman,13.0,8000,104000.0,100.0
2025-12-24,Ramen Pedas,Makanan Instan,6.0,7000,42000.0,289.0
2025-03-04,Susu UHT,Produk Susu,10.0,9000,90000.0,284.0
2024-08-12,Kecap Manis,Sembako,10.0,15000,150000.0,576.0
2023-04-08,Saus Sambal,Sembako,3.0,13000,39000.0,244.0
2024-11-10,Mie Ayam Instan,Makanan Instan,,4000,,
2023-09-03,Ramen Pedas,Makanan Instan,2.0,7000,14000.0,118.0
2023-08-08,Sereal Sarapan,Produk Susu,4.0,25000,100000.0,274.0
2025-05-27,Indomie Soto,Makanan Instan,8.0,3500,28000.0,391.0
2025-10-27,Keripik Kentang,Snack,11.0,12000,132000.0,653.0
2023-03-10,Keripik Kentang,Snack,8.0,12000,96000.0,162.0
2025-07-12,Keripik Kentang,Snack,17.0,12000,204000.0,65.0
2023-06-02,Kopi Botol,Minuman,14.0,7000,98000.0,317.0
2024-09-23,Susu UHT,Produk Susu,8.0,9000,72000.0,149.0
2023-09-16,Coklat Batang,Snack,9.0,11000,99000.0,636.0
2024-02-19,Mie Ayam Instan,Makanan Instan,4.0,4000,16000.0,361.0
2023-04-07,Roti Tawar,Snack,15.0,15000,225000.0,76.0
2025-06-28,Sereal Sarapan,Produk Susu,16.0,25000,400000.0,254.0
2025-10-27,Yogurt Botol,Produk Susu,11.0,10000,110000.0,395.0
2023-04-05,Yogurt Botol,Produk Susu,2.0,10000,20000.0,517.0
2023-04-24,Keju Slice,Produk Susu,8.0,18000,144000.0,437.0
2024-12-05,Air Mineral,Minuman,16.0,4000,64000.0,257.0
2023-11-12,Wafer Coklat,Snack,14.0,8000,112000.0,461.0
2024-06-15,Keripik Kentang,Snack,16.0,12000,192000.0,426.0
2023-03-23,Keju Slice,Produk Susu,9.0,18000,162000.0,115.0
2024-04-08,Beras Medium,Sembako,16.0,65000,1040000.0,338.0
2024-05-28,Jus Kotak,Minuman,13.0,7000,91000.0,221.0
2025-02-26,Jus Kotak,Minuman,17.0,7000,119000.0,106.0
2025-02-07,Teh Celup,Minuman,6.0,8000,48000.0,266.0
2023-01-11,Beras Premium,Sembako,7.0,75000,525000.0,533.0
2025-05-05,Mie Ayam Instan,Makanan Instan,13.0,4000,52000.0,78.0
2025-09-02,Roti Tawar,Snack,15.0,15000,225000.0,451.0
2023-03-14,Teh Botol,Minuman,11.0,5000,,
2025-08-06,Kecap Manis,Sembako,19.0,15000,285000.0,659.0
2025-05-25,Biskuit Coklat,Snack,15.0,9000,135000.0,76.0
2024-01-07,Kopi Sachet,Minuman,3.0,2500,7500.0,521.0
2023-07-18,Kacang Panggang,Snack,13.0,10000,130000.0,50.0
2025-10-29,Coklat Batang,Snack,5.0,11000,55000.0,210.0
2025-12-08,Kecap Manis,Sembako,14.0,15000,210000.0,295.0
2024-12-04,Roti Tawar,Snack,14.0,15000,210000.0,230.0
2025-08-19,Air Mineral,Minuman,18.0,4000,72000.0,355.0
2023-01-24,Biskuit Coklat,Snack,5.0,9000,45000.0,93.0
2025-06-15,Beras Medium,Sembako,17.0,65000,1105000.0,275.0
2025-08-20,Coklat Batang,Snack,5.0,11000,55000.0,462.0
2023-06-03,Beras Medium,Sembako,6.0,65000,390000.0,310.0
2023-05-18,Kecap Manis,Sembako,2.0,15000,30000.0,288.0
2024-10-15,Beras Medium,Sembako,5.0,65000,325000.0,486.0
2025-09-02,Telur Ayam,Sembako,14.0,30000,420000.0,539.0
2023-07-30,Teh Celup,Minuman,1.0,8000,8000.0,202.0
2024-05-15,Telur Ayam,Sembako,10.0,30000,300000.0,632.0
2024-08-29,Roti Tawar,Snack,15.0,15000,225000.0,
2024-01-17,Roti Tawar,Snack,3.0,15000,45000.0,306.0
2023-07-26,Coklat Batang,Snack,3.0,11000,33000.0,238.0
2024-10-15,Biskuit Coklat,Snack,12.0,9000,108000.0,72.0
2024-02-03,Coklat Batang,Snack,6.0,11000,66000.0,357.0
2023-09-01,Kopi Botol,Minuman,12.0,7000,84000.0,466.0
2023-08-19,Susu UHT,Produk Susu,8.0,9000,72000.0,396.0
2023-03-11,Kopi Botol,Minuman,14.0,7000,98000.0,316.0
2023-03-30,Teh Celup,Minuman,12.0,8000,96000.0,195.0
2024-04-29,Kopi Botol,Minuman,15.0,7000,105000.0,234.0
